,id,document,label
335,9793236,지금 티 비 하 못 보,0
336,9502251,여자 애 명 잘 못하 명 죽 거 답 없,0
337,8504382,성룡 중 단연 최 고지,1
338,2092294,안 습,0
339,4930770,감독 의도 전혀 알아차리 못하,0
340,5402666,하나님 가정 온전히 만들 다 진리 이신 분이 만들 영화 눈 보 말 마음 보,1
341,8198021,편 나름 하 피 헤드 죽 게 좀 아쉽 점,1
342,9823215,국산 코미디 영화 중 나 신라 달 밤 제일 좋 하 하,1
343,9569992,최악 다 영화 잠 오기 첨 하 둑 뻔,0
344,7751180,하 배우 되 하 걸,0
345,9467674,영화 점점 끝 달려가 몰입 도가 더 높 지 영화 이번 처음,1
346,9954533,결국 감독 자신 하 싶 의견 지존파 핑계 삼 하 듯 지존파 살인 정당화 하 정부 탓 사회 탓,0
347,8555924,사실 여부 떠나 알 오 아더 너무 안 되 덜 원탁 기사 중 실제 검술 최고 수 랜스 롯 알 있 트리스탄 못하 싸우 검술 마치 중국 검술 흉내 내 거 같 게 그리고 란 슬롯 실제 쌍 검 너무 안대 하트 길 비 역도 미스,0
348,5277723,대한민국 영화 수준 평균 하락 시키 하 급 영상물,0
349,7917426,점 없,0
350,5767948,재밌 데,1
351,6237814,재미없 기대 완전 하 완전 못하 실망,0
352,2334468,종착역 없 인생 대 유 트레비 슬 단지 흘러가,1
353,9831680,돈 시간 아깝 영화,0
354,9751497,없 예쁘 음악 동영상 취미 영화 만들 것 것 끝나 잘 하 음악 올인 하기,0
355,8117850,배우 연기 좋 말 하 걸,0
356,6277438,학위 위조 성범죄 자 문제 자 모으 영화 찍 왜 그렇 으 까 제작비 아끼 구 패자부활전 하,0
357,5878347,솔직히,0
358,9465707,완전 재미있 애 보 알맞 듯,1
359,9405373,하 하 무섭 탑 멋있,0
360,4758250,무섭 않 기 분 나쁘,0
361,3644982,군더더기 없 하 그러나 강 메세지 전달 뜻밖 참 좋 영화,1
362,9724344,영화 최고 다 그냥 최고 주 알,1
363,9040261,그랜드 부다페스트 호텔 시리즈 같 캐스팅 아깝,0
364,6824144,빨리 감기 하 보 투자비 많이 들 것 같 영화사 망하,0
365,10184469,도대체 재밌 걸 모르 아이언맨 시리즈 개그 뛰어넘 다 하 웃 하 모르 내용 지 뜨 금 없 히어로 놀이 또 지 왜 이렇 평점 높 지 모르,0
366,9589406,왜 극 끌어가 중심 있 캐릭터 있 하 알 되 영화 살인마 대적 하 그리고 사건 해결 하 인물 없 그리고 왜 마지막 다 탈출 하 놓 나서 잡히 죽이 당하 이해 하 수 없 대체 조달 환 정유미 왜 나오,0
367,4879638,지 짜 리얼 개 쓰레기 영화 다 보 나 정말 영화 절대 보 말,0
368,9915234,비록 로봇 점차 인간 감정 가지 자신 대하 고민 하 결국 인간 되 죽 앤드 류 모습 보 영화 중 최고 감동 선사 영화,1
369,3274253,영구 땡칠이 시리즈 레전드 영화,1
370,8652917,초딩 때 친척 비디오 빌리 오 보 기 나 너무 재미 없 근데 나중 우연히 다시 보니 재밌 때 왜 그렇 재미 없 년 초등학교 학년 때 사촌 당시 나름 최신 비디오 빌리 오 거 같,1
371,1043813,하 만큼 고요 하 서글프 시선 속 머물 깊 성찰 사색,1
372,10221467,영화 진짜 보 펑펑 울 너무 슬프 거 같,1
373,1656447,더 혀 짧 가 내기 하 박빙 것 같,0
374,1911721,애 딸리 심 하의 눈부시 미모 아름답 영상 메인 주 제가,1
375,10080984,기 나오 아직 안 풀리 이야기 많 극장판 정말 시간 가 줄 모르 보 역시 싸 패,1
376,9999070,개 노 재 스토리 부족 하 다 하 진짜,0
377,8063353,답 없 뭐 하 걸,0
378,7685723,절망 슬픔 속 자신 챙기 하 삶 하 거부 하 비참 하 대하,1
379,6641262,페이스 허 거 같,0
380,9219254,시간 흐르 퇴색 되 않 맛 있 영화,1
381,9673595,진짜 마 어 마한 여운 주 멜로 영화,1
382,9855049,소피 마르소 말 같 않 불륜 내용 다 망치 물론 실제 역사 똥 같 이야기 전혀 없 주인공 죽 때 공주 살 한마디 만약 미국인 맞서 싸우 아메리칸 원주민 자유 투쟁기 절대 아카데미상 못 받,0
383,3877797,하 하 부정 느끼 수 잇,1
384,7679615,재,1
385,8888834,정말 재미있 보,1
386,9298858,일어나 일 것 같 느낌 강하 우 베 볼 영화 만들 이유 누 군가 실제로 따르 하 하 바라 것 같 정장 월 있 애 보 웃,1
387,10232830,점 개봉 당시 극장 보 영화 내내 오우삼 쥑이 싶,0
388,8057595,견자단 대박 엽문 시리즈 계속 되,1
389,6989907,정말 오월 멜로 정말로 보 보 또 보 계속 보 싶 영화 순위 순위 다 하 늦 밤 그런지 하 느낌 들,1
390,3829341,흥미 롭 보 여 배우 이쁘 반하,1
391,8313164,스토리 액션 그래픽 건지 게 없 망 작 그냥 게임,0
392,9964594,그냥 레전드 다 레전드,1
393,10107265,평론가 명치 겁나 때리 싶 정말 영화 재미없 걸 생각 하 재미 있 인생 도움 가장 크 영화 본인 깨닫 싶 꼭 보 인생 바꾸 주 겁 니다,1
394,9753915,키아누 리브스 최고 액션 영화,1
395,7778515,소재 아름답 영화 다소 아쉽 부분 있 이유 영화 영화 스럽 극 로맨스 보 좀 더 사 실적 남자 마음 시선 말 하 싶 때문,1
396,3562504,영화 평론가 좋 번 보 말 영화 울림 있 영화,1
397,5523522,역시 효 느 역시 다 재탕 중,1
398,7448331,4대강,1
399,8939261,간첩 색 휘 애쓰 다 밥 먹 다니,0
400,7857671,좀 검증 되 애 좀 출현 시키 이탈리아 특집 장난 하,0
401,142324,정말 짜증 절 때 보 말 꺼 욕 나오,0
402,5427136,슬프,1
403,2331482,최악 환경 속 만화 만들 사람 경의 보내,1
404,4221289,,0
405,8648758,여운 엄청 길 남 영화 이경 사랑 하 하 영화,1
406,4779812,따 한국 영화,0
407,8497657,짜 이 여,0
408,9456842,굿 자 이상 가나 다라,1
409,8665016,짱 다 혼자 자식 키우 살아오 엄마 아들 힘들 살아오 서로 하 지 날카롭 지 때 잇 결국 가족 아빠 사람 생각 최악 여자 확실히 요구 하 도와주 말 왠지 짜 하 오 닿 다 혼자 괜히 끙끙거리 말 하 생각 들,1
410,8896748,별로 전개도 별로 연기 별로 마디 재미없,0
411,3107684,번 지수 잃 갈팡질팡,0
412,9509970,,1
413,5549220,너무 사랑 스럽 감동 영화 정말 좋,1
414,7538996,최고 영화,1
415,9113253,년 영화 다시 보니 공효진 코 평수 줄이 콧대 높이 완전 못 생기 호 권상우 화산고 때 왼쪽 팔자 심하 지금 사라지 더 잘 생기 지 장혁 멋지 늙 다시 보니,1
416,5025054,말랑말랑,0
417,7648726,공부 열심히 합 다 공부 안 하 인생 사,1
418,7084152,그냥 최고,1
419,8937659,전쟁 이후 아픔 잘 그리 영화 마지막 장면 압권 유대인 주 알 더럽 도움 필요 하 동행 하 토 마스 더럽 유태인 말 장면 그러나 유대인 인척 하 사실 유대인 가족사진 보 하 감정 사슴 인형 밟 까 대 변한 다 므 찌 영화,1
420,10147064,오랜만 동화 다운 동화 보 기분,1
421,10001967,감사 하 정말로 감사 하,1
422,4655750,다 변태,0
423,6167275,샤넬 인생 성공 샤넬 남자들,0
424,4877829,영화 내용 없,0
425,9601176,십수 년 세월 찰나 순간 찰나 순간 영원 하 기 남기 시간 상대 성 이론 관하,1
426,8216491,니노 중 격 연기 두근거리,1
427,10242465,보 울컥 핫 영화 재미 있 멀 가 감동 적,1
428,3231034,열정 만 돌진 하 싶 만들 영화,1
429,9248386,연기력 유혹 하 못하,0
430,5483898,하 재미 없 세상 깜짝 놀라 하 센세이션 없,0
431,6302401,아무리 노력 하 차이나타운 대 놓 베끼 것 용서 안 되,0
432,9200443,신화 화이팅 에릭 화이팅 모두 힘내,1
433,7654525,엔 딩 넘 슬프,1
434,3960206,영화관 가 보 더 좋 걸 어리 시절 돌아가 느낌 들 만감,1
435,7561877,정말 최고 이민정 씨 신 하규 씨 연기 너무 좋,1
436,8781402,안 되 재밌 보 영화,1
437,8825291,교양 시간 보 좀 충격 먹 영화 마지막 너무 슬프 다 빨갱이 소리 지르 몰 초가 갑자기 단어 말 하 건 선생님 대하 그리움 하 슬픔 몰 초가 마지막 좀 울먹이 거 같 하,1
438,1033103,잘 보,1
439,3379092,안 무섭 귀신 애기 걸 그냥 까 놀 하 하 뿐,0
440,5785985,뭐 하 건 쥐 것 다 어설프,0
441,5842441,배우 하 연기 일상 힘겹 그리 현실 감 다 좋,1
442,3249844,남자 배우 정말 미스 캐스팅 연기력 안 습 조은숙 김유미 연기 땜 참 보,0
443,9853892,차 세계 대전 피고 지 청춘 무기 기술력 세기 전쟁 일으키 정치인 전쟁 지휘 하 고위 장교 생각 19세기,1
444,5414569,책 분명히 시선 괜찮,1
445,5059623,거 왜 보 싶 예스 이랑 김태희 나오 보 듯 적 월 개,1
446,9762198,솔직히 점 때 약간 더럽 장면 빼 정도,1
447,9808764,오 연서 신인 답 않 연기력 잘 보 다음 작품 또 뵙 바라,1
448,10018872,반전 전부 영화 몇 번을 보 또 보 싶 영화,1
449,7871532,피해자 있 피의자 없,1
450,9488543,개 멀 주인공 지 혼자 복수 못하 주변 해주 길 바라 민 녀 아직 끌리 다니,0
451,7360385,하 소재 화끈 하 액션 스피디 하 전개,1
452,10131631,영화 박자 디테일 정말 시가 전 완벽 하 남자 사랑 대하 묘사 작 중 규 누 군가 사랑 하 마음 정말 디테일 하 마지막 얘기 완급 조절 완벽 하 영화 정말 멋지,1
453,9342020,탕웨이 찡 만 점 주기 하,1
454,5351337,감동 영화,1
455,5686145,당시 대 박 치 영화 괜찮,1
456,8392466,억지 스럽 시나리오 하 전개 편 보다 못하 구성 등 편 안 나오 게 나 망 작 배우 영화 보 눈 없 안타깝,0
457,3398398,반도 안 되 영화,0
458,2504572,영화 평점 높 이유 모르,0
459,1747519,평생 기 할 만 하 영화 정상 소재,1
460,9972054,요즘 상황 보 영화 생각나,1
461,10226361,많 것 생각 하 만들 영화 마지막 사람 짐승 보이 아수라 사람 같 보이,1
462,6150881,진짜 재미 없 영화 공통점 스포츠 영화 군 대 영화 자막 나오 영화,0
463,3800651,로버트 드니 광기 복수 연기 만끽 하 수 있 수작 서스펜스 스릴러 물,1
464,8705316,감동 감동 감동 도가니탕,1
465,8164006,세계 정치 경제 문화 사회 전반 걸치 변화 하 상황 변화 가져오 방법 없 게 함정 것 같,1
466,501464,귀엽 벤지 하 벤지 예쁘 귀엽 친구,1
467,2163194,당시 개봉 날 보 울 나오 돈 아깝,0
468,10242398,정말 최고 영화,1
469,9733856,하 숨 막히 영화 연출 하 곳곳 숨 있 복선 하 싶 정도 하 감정 표현 김영애 연기,1
470,10147571,,1
471,9990660,시나리오 연출 연기 것 갖추 못하 시간 넘 아깝 억지 싸구려 중국 신파 경극,0
472,10055131,거부 하 몸짓 하늘,1
473,7086350,그만 빙빙 돌리 밝히 지 하 안 되 보 아직 질질 끌 짜증 안 봄 또 사고 터지 또 질질 끌 진짜 짜증 날 듯 빨리빨리 밝히 지 건 밝히 지 반전 있 작가 드라마 사랑 하 재 있 넘 끌 짜증 요,0
474,9849333,졸 보 왜 이리 평정 높 겨 내용 거 없 아 오 감수성 영화 냐,0
475,2626505,기대 하 않 영화 아름답 밀려오 다 꽤 괜찮 하 영화,1
476,6237908,진짜 번 더 영화 상영 하 용서 하 않 지금 영화 보 카 톡 하 잇 놓 진짜,0
477,9484080,살 있 생동감 잃 박물관,0
478,9578706,노 땅 심하 추억 미화,0
479,4996289,어리 적 눈물 흘리 웃 기억 간신히 찾 다시 보,1
480,1109987,인종 차별 유괴 주제 불협화음,0
481,7551529,고명환 연기 돈이 없어 쓰 것 냐 후자 라면 보 가치 없 영화,0
482,5080819,속편 주인공 전작 앨빈 밴드 좋 것 같 캐릭터 추가 더 이상 해진 듯,0
483,156982,혼자 보 너무 아깝 년 올해 영화,1
484,8082654,마지막 결투 씨 최고 폭풍 눈물 팝핀현준 할아버지,1
485,9659875,점 대,0
486,9215986,좋 상술 최고 아니 선거 술 최고,1
487,9076407,쓰레기 함부로 버리 말,1
488,9265375,나오 안 맞 성향 영화 중 들 만 하,0
489,3978509,,0
490,9293103,막장 재미 있 보 재미 없 짜증 남 남녀 주인공 어울리 참 보 진짜 안 어울리 하 다 재밌 보 진짜 보 것 중 제일 최악 이 무트 주인공 시작 하 성격 개 이상 함 조기 종영 답,0
491,7931340,줄리 델피 나이 들 멋지,1
492,3382430,보 일 드 중,1
493,9880437,역시 명작 명작,1
494,10153465,영화 제목 잘못 보 착각 하 잘못,0
495,10049872,그냥 기독교 영화 좀 더 깊이 있 내용 기대 하 실망 영화 하,0
496,9427493,그냥 책 읽 게 더 하 다 오 다 영화 내용 너무 비약 하 삭제 하 행간 잃어버리 책 꽉 차 느낌 반대 것 하,0
497,6629097,너무나 감동 영화,1
498,9995177,스킨헤드 성 영화 싫어하,0
499,9600841,자동차 매니아 평점 점 하 속 아 오,0
500,9244416,거 보 인형 절대 안 삼,1
501,6159178,정체성 사치,0
502,10059230,나이 먹 아저씨 일 찌 놀이 하 영화 개 역 겹 다 알바 풀 현실감 개 진짜 개 제로,0
503,9988541,남극 오 그만 길 잃 오르 못하 곳 오르 것,0
504,7790870,재밌 귀엽 남,1
505,8130040,포스터 진심 개 엑소시스트 능가 하 공포물 같 실상 처 키 못하 영화,0
506,5398829,시청률 44 개뿔 존 재미없 보니 M BC 사극 너무 못 만들,0
507,7141862,요즘 방 보 데 넘 재밌 왜 시청률 저조 하 싶 다 귀 요미,1
508,8605792,연출 연기 영상 아름답 영화 예산 영화 관계 스펙 타 크 은 부족 하 한국 영화 새롭 바람 희망 다크호스 되 것 믿 많 응원 부탁 드리 벌써 일찍 관람 해주시 분 진심 감사 하,1
509,8852339,평점 왜 이렇 낮 지나 거 또 다운 받 있 번 정말 재 있 끝 견 자 단 하 빵 하 싸우 때 정말 가슴 뜨거워지 나 정말로 재 있 보 최근 댓글 알바 줄 알 것,1
510,5924043,이 어떻 평점 낮 수 있,1
511,10095254,블랙 코미디 조롱 대상 데 기분 드럽 점수 주 성기 노출 등 로나 끌,0
512,7545407,촌 동네 폭 삼류 영화 가끔 툭툭 미 유머 맞 촌 스럽 하,0
513,1028779,점 만들,1
514,5947102,스타 데 형님 얼굴 먹칠 영화,0
515,29672,허 남자 몸매 보 기분 좋,0
516,8673629,안 보 별점 개 주 싶 영화 같 심형래 아저씨 급 감독 듯,0
517,9922565,정말 완벽 하 최고 영화 중 꼽히 영화,1
518,9869002,하 하 예산 B급 영화 다 스토리 깊이 감 없 전체 루즈 하,0
519,8622080,진짜 민국 지아 더빙 더 이상 시키 안 되 더빙 얼마나 하 애 시키 데뷔 안 애 연예인 이해도 하 판,0
520,8954713,그냥 재미 없,0
521,1998203,쇼 하 쇼,0
522,4355661,중심 약하 언저리 가지 무리 하 승부수 띄우,0
523,247380,주연 배우 이름 기억 남,0
524,9149689,그냥 안보 게 이득,0
525,8931143,키 기키 기키 기키 기키,0
526,5364316,박 빠 수 죄다 없 지 버리,0
527,9915858,진짜 짜증 영화,0
528,9985367,불 잘 보이 않 사람 죽 나가 때 엄청나 하 음악 나오 전혀 마음 오 닿 않 설정,0
529,6438587,망 작,0
530,9678213,상당히 재밌 보,1
531,4602811,내 코끼리 내놓 더 재밌,1
532,586485,코믹 코믹 보 패러디 하 카메오 들보 재미 있,1
533,10101756,유치 짬뽕 딱 초 등 학년 영화 다 초등학교 자녀 있 가족 추천 하,0
534,9425646,후속 지금 나오 한국 애니 좀 살리 보,1
535,4376802,통하 보 정말 재밌 잘 보 근래 보 영화 중 최고 듯,1
536,7806661,기대 않 보 찰지 만들 토종 느 르네 하,1
537,6238614,성인영화 가족 영화 만들 하 하 자막 제작자 마음 안 들 점,0
538,720113,일본인 특유 하 연기 여주인공 연기 너무 못하,0
539,7674213,전반 무겁 느낌 영화 요가 비의 향 맛 하 느끼 지 장윤현 감독 커피 부분 관하 신경 쓰 보니 연출 부분 있 좀 하 않 싶 배우 연기력 괜찮,1
540,9719704,전작 다 배우 내용 모두 되,1
541,8679307,하 무겁 소재 하 재미있 만들,1
542,6148658,유럽 작품 한 유럽 하 얘기 또한 픽션,1
543,4550608,풍 정정 어 하 되 거지 과도 하 압축 개연 없 배우 호화 롭,1
544,9353256,영화 구성 좋 분 아마 친구 같이 영화 보 님 영화 좋 다 하 같이 보 친구 이해 하 못하 겁 니다 진짜 최악 최저 스토리 주인공 행동 개연 없 간 하 관계 최악 이렇 허 접하 표현 되 영화 간만 능,0
545,6082274,이제 그만 보 싶 막 되 먹 스토리텔링,0
546,8935552,말 필요 없 로맨스 싫어하 보 때 기절 하 것 같,1
547,10257700,취향 이고 우울 하 마음 완전히 날리 버리 슬프 내용 보 뒤 마음 정화 시키 주,1
548,9437693,영상미 역시 최고,1
549,6825866,,0
550,9326219,역시 한국 영화 보 말 되,0
551,455825,괜찮 영화,1
552,208558,요즘 재밌,1
553,10038451,소재 참 좋아서 점 주 제작 되 영화 공포 스릴러 본분 잊 드라마 드라마 같 느낌 다 연기 연출 괜찮 다 시작 끝 하 뿐 또 장면 살짝 유치 하,0
554,8411258,남자 보 내내 울 딸 낳 잘 하 주,1
555,9566485,안타깝 뿐 안타깝 뿐,0
556,6027897,영웅 사람 원하 때문 만들 지 또 희생자,1
557,6361907,그냥 평 작 욕 안 나오,0
558,10149061,극장 가 안 보 머리 깨 버리 싶 인생 최고 영화 키 작품 중 최고 듯,1
559,1135339,중 고생 마마 추 포르노,0
560,9134639,비디오 물 시 상영 물 넌 정체 몰,0
561,8759753,이건 말 설명 하 수 없 하 다 진짜 필름 아깝,0
562,5658983,이승연 하 묻어나 영화 그러나 홍경인 너무 하 나오,1
563,2955927,드릴 뿜,0
564,8821260,부족 하 영화 부족 하 영화 감동 있 하 참 끝 다 보 진심 이렇 재미없 느끼 건 처음,0
565,8384832,계몽영화 한계 고스 답습 하,0
566,3711748,우 정말 오랜만 통쾌 하 웃 내일 기대 되,1
567,8759142,청춘 마침표 없,1
568,7459571,얼간이 아줌마 나오 번 본건 데 실망 하 반전 주 싶 보 데 개연 없,0
569,9618670,좋 소재 만족 하 연출,1
570,522869,심혜진 나오 겨우 정도 실망,0
571,9505968,아들 놈 끝 아빠 하 감정 없 소재 하 영화 자체 메시지 하 스토리 짜임새 있 않 것 같,0
572,8567896,창업 꿈꾸 가 좋 아이템 있 사업 하 하 가 그렇 기 쓰 영화 보 바라 멀 험하 여정 스승 되 것 지침서 되 것 다 혹은 단념 도움 되 참 오랜만 박장대소 하 보 독립 영 활 세,1
573,2828148,슬프 액션 영화 치 실망 크 부자 간 배신 원망 끝나 것 너무 허무 하,0
574,9087701,명화 보 진짜 감동,1
575,8775560,티 프리미엄 인간 면 쪼 맘 들 점 주 근데 진짜 선 균 정재영 김상중 연기파 배우 부르 노 코 쓰레기 영화 찍 진짜 영화 보 데 계 쇠 하 괴롭,0
576,2956430,너무나 하 감동 영화,1
577,6984995,급 영화 안 되 일 점 아깝 네이버 마이너스 점수 만들 다르,0
578,5875641,스토리 부진 액션 재미 반 감 시키,0
579,9674250,끼 수 느 덕 영화 하 굿,1
580,9698428,시종일관 오락가락 말 하 하 게 지 모르 감독 자기 세계 빠지 만들 것 같 영화,0
581,1956819,왠지 모르 색다르 감동 주 영화,1
582,9352399,전주 영화제 보 넘 늦 개봉 하 듯 종교 업 대하 번 더 생각 하 수 있 만들 영화 예산 만들 감독 노력 느끼 지 크 박수 보내 싶 화이팅,1
583,10270814,보 내내 웃 재밌,1
584,7117896,,0
585,5787812,사랑 상처 받 다시 치유 되 수 있 하 생각 들 영화,1
586,1353144,극장 가 보 영화 중 쓰디쓰 아픔 처음 느끼 하 주 퍼스트,0
587,8422811,최고 더 평가 필요 하 가 탑,1
588,1268778,자신 삶 대하 다시 번 생각 하 하 영화,1
589,9062386,알바 놈 양심 없 멀 점 주 걸,0
590,9589263,년대 돌아가 하 주,0
591,9589188,끼우 맞추 개 반전 보 오 하 인간 이해 불가,0
592,8029041,개 짓 하 후 세 태어나 일본 놈 진짜 정신 상태 이상 하네,0
593,6478189,,0
594,8181452,영 활 보 나 하 지 영화 한국 더 잘 만들 걸 느끼 되,0
595,1633598,지 데 대우 깔,0
596,10095078,재밌 짜 하 매력,1
597,7622143,오 머릿속 지우개 이후 진짜 슬프 영화 마지막 눈물 폭발 오늘 이후 또 보 싶,1
598,9102887,월 커플 짱 짱 덕분 아주 재미있 보,1
599,8206148,터키 특집 액션 스키 추격 기억 남 소피 소피 의하 소피 위하 시리즈 저물 시절 재미 조금 떨어지,1
600,1509830,수많 최루 멜로,1
601,499334,평생 최고 걸작 현실 건너편 세계 잠시 엿보 듯 하 느낌,1
602,6662535,인생 최고 영화,1
603,4881827,진짜 추천 하,1
604,9825558,포스터 사기 너무 현실 배우 하 빵빵 터지 화성 남 금성 녀 발 지 혼자 내리 본전 생각 담배 피 남편,1
605,5043859,마술 거 죽 전 외계인 만나 보 수 있,0
606,5409088,참 재밌는 영화,1
607,8962807,빨리 좀 끝 나라 으 이 처음 재밌 주 알 이 이리 재미없,0
608,5943761,극 전혀 몰입 안 되 장면 이어 붙이 식 진행 연출력 형편없,0
609,5536004,자막 제작자 쓰 놓 막장,0
610,6932147,그리 무섭 수 승 물 쉽 뜨 내려가,0
611,6484469,이 왜 온 평점 높 지 해 안 간 다 영화 처음 여배우 물대포 쏘 때 다 포스터 더 무섭 영화 상영 시간 내내 포스터 보이 주 충분히 지린,0
612,10004793,진짜 하 말 안 나오,1
613,9391681,좋 배우 데리 작품 부족 하,0
614,8130315,아니 왜 점 대 근래 보 다크 히어로 무비 중 최고 아주 그냥 고스트 라이 더 걸리 스치 사망 거,1
615,7392240,하 시작 하 우습 끝나,0
616,8772531,내용 전개 하 하 정도 재미,0
617,1367092,돈 뭉치 싸대 명장면,0
618,8495001,고하,0
619,1185788,쓰레기 영화,0
620,8824834,너무 일찍 슬픔 알 되 제제 안쓰럽 책 읽 눈물 나 영화 마찬가지 어리 나이 제제 슬픔 너무 일찍 알 버리,1
621,14513,정말 비디오 돈 주 보 아깝 최악,0
622,4357478,말 그대로 뚝방 보 영화,0
623,6021189,인생 최고 영화 년 다 되 가 아직 하 하 기억,1
624,7287648,감독 다시 영화 찍 마라,0
625,10253977,육감 하 여인 존재 자체 영화 전부,0
626,9992205,영화 도 입부 카메라 각도 화질 겁나 구림 영화 주 알,0
627,8026930,진정 좋 영화 보 때 당시 재 있 도 있 두 두 기억 생각나 또 번 쯤 보 싶 영화,1
628,8043001,박사 아들 정 시 현 정말 멋지,1
629,2168829,편 너무 좋아서 편 너무 묻히,0
630,6377552,하 말 없,0
631,129805,나 별로 덜 데,0
632,5661543,영화 참 좋,1
633,542441,곳곳 번뜩이 아이디어 아기자기 하 구성 돋보이 수작,1
634,4592004,우아 새벽 보 무섭 미스터리 에로스 스릴러 겸비 하 영화,1
635,7963429,짧 정말 재밌 잘 보 윤계상 능청 연기 좋 잘 하 생각 계속 하,1
636,7175213,에린 초반 타 차 현대자동차 프레스토 보 추억 록 록,1
637,9905070,남 철학 영화 하지만 액션 보 정도 점수 나오 되,1
638,9364602,,0
639,529768,효과음 기가 막히 영화,1
640,9040274,솔직히 평점 점 이상 되 되 거 같,1
641,3208499,난 강 혜정 일본 가 찍 건 가 하 닮 것 같 생각 들 뿐,0
642,6731536,일본 영화 좋아하 꼭 보 하 영화,1
643,6615814,진짜 이건 액션 영화 좋아하 액션 영화 다운 받 꾸준히 보 게 벌써 년 사람 임 근데 이건 점수 잘 주 점 만점 점 돈 주 보 너무 아깝 진짜 그리고 대체 왜 13구역 타이틀 달 나오 모르 실망,0
644,5529456,가슴 하 왜 이제서야 알 되,1
645,7393226,커스 티 때문 좋,1
646,10036253,보 내내 영화 끝나 나서 하 중년 남성 이렇 하 보이 수 있,0
647,5812647,진짜 퀵 이유 이렇 어이없 재미없 영화 처음 진짜 돈 아깝 적 번,0
648,9713238,진짜 재미없 영화관 분 정도 늦 들어가 사람 명 없 이유 왠지 알 것 같 완전 비 추,0
649,8717232,년 보 영화 인대 솜 이랑 키 작 남자 살 나가,0
650,8342710,조금 유치 하 왕조현 주윤발 충분히 볼 하,1
651,8920121,나 솔직히 재미없 코믹 요소 없,0
652,6148289,싸구려 왜 색 영화 키 작 하 일본 원숭이 망상 사무라이 정 신토 나오,0
653,9208964,재미있 봄 감동,1
654,10095017,아니 찍 놓 모니터링 번 안 어떻 염치 업 걸 극장 걸 수 있,0
655,10010400,영화 산업 하 않 가 식 홍보 하 놓 속 팔 게 소비자 입장 짜증 나 그나마 다행 아주 싸구려 상급 품 속 여파 게 점 그래서 점 차라리 열 상호 감독 작품 홍보 되 하 만 하,0
656,6486325,완전 감동 다 박신혜 짱,1
657,9028463,절망 속 결국 빠져나오 눈물겹 실화,1
658,1253368,국민학교 다니 때 거 동생 이랑 보다 가 눈물,1
659,297077,욕망이라는 이름의 전차,1
660,8599155,디 같 부류 예산 하 마구잡이 연출,0
661,8740203,무기 여 잘 있 보 내내 손 땀 쥐 보 번 애니,1
662,8804100,배우 연기력 아깝 개 아깝,0
663,5950829,딱 90년대 코미디 영화,0
664,3895103,어리 때 진짜 재미있 보,1
